year;month;location;location_type;category;grape_type;volume_hl;value_usd
2016;12;South Africa;Country;Import;Table;335;961.61
2016;12;South Africa;Country;Import;Wine;1287;3720.34
2016;12;South Africa;Country;Import;Sparkling;4483;10624.94
2016;12;South Africa;Country;Export;Table;2856;11982.08
2016;12;South Africa;Country;Export;Wine;1613;7628.57
2016;12;South Africa;Country;Export;Sparkling;5749;13257.12
2017;1;South Africa;Country;Import;Table;6739;22940.32
2017;1;South Africa;Country;Import;Wine;2964;10194.84
2017;1;South Africa;Country;Import;Sparkling;5884;26981.47
2017;1;South Africa;Country;Export;Table;1191;3433.17
2017;1;South Africa;Country;Export;Wine;1088;2930.36
2017;1;South Africa;Country;Export;Sparkling;3600;9685.18
2017;2;South Africa;Country;Import;Table;104;312.63
2017;2;South Africa;Country;Import;Wine;4558;21217.33
2017;2;South Africa;Country;Import;Sparkling;3517;14386.35
2017;2;South Africa;Country;Export;Table;3753;9408.38
2017;2;South Africa;Country;Export;Wine;232;979.76
2017;2;South Africa;Country;Export;Sparkling;4285;20807.25
2017;3;South Africa;Country;Import;Table;1594;7176.07
2017;3;South Africa;Country;Import;Wine;284;813.14
2017;3;South Africa;Country;Import;Sparkling;5817;28991.01
2017;3;South Africa;Country;Export;Table;717;1690.75
2017;3;South Africa;Country;Export;Wine;2716;10100.69
2017;3;South Africa;Country;Export;Sparkling;6822;33116.22
2017;4;South Africa;Country;Import;Table;2310;9719.01
2017;4;South Africa;Country;Import;Wine;6595;29924.53
2017;4;South Africa;Country;Import;Sparkling;6049;13050.65
2017;4;South Africa;Country;Export;Table;228;1075.32
2017;4;South Africa;Country;Export;Wine;2101;6633.08
2017;4;South Africa;Country;Export;Sparkling;6137;17730.12
2017;5;South Africa;Country;Import;Table;2867;11477.37
2017;5;South Africa;Country;Import;Wine;5513;14016.69
2017;5;South Africa;Country;Import;Sparkling;2009;7154.05
2017;5;South Africa;Country;Export;Table;3122;10901.49
2017;5;South Africa;Country;Export;Wine;6680;24825.77
2017;5;South Africa;Country;Export;Sparkling;5946;15808.59
2017;6;South Africa;Country;Import;Table;5929;19402.25
2017;6;South Africa;Country;Import;Wine;828;1841.33
2017;6;South Africa;Country;Import;Sparkling;6286;29285.21
2017;6;South Africa;Country;Export;Table;5919;16396.26
2017;6;South Africa;Country;Export;Wine;6795;27305.21
2017;6;South Africa;Country;Export;Sparkling;1104;3889.61
2017;7;South Africa;Country;Import;Table;6900;21108.65
2017;7;South Africa;Country;Import;Wine;2226;9261.51
2017;7;South Africa;Country;Import;Sparkling;2533;6216.32
2017;7;South Africa;Country;Export;Table;6700;23449.07
2017;7;South Africa;Country;Export;Wine;2749;8164.86
2017;7;South Africa;Country;Export;Sparkling;1401;4824.74
2017;8;South Africa;Country;Import;Table;575;1339.75
2017;8;South Africa;Country;Import;Wine;999;2593.66
2017;8;South Africa;Country;Import;Sparkling;1717;4975.84
2017;8;South Africa;Country;Export;Table;4997;13796.39
2017;8;South Africa;Country;Export;Wine;1674;8329.35
2017;8;South Africa;Country;Export;Sparkling;6911;19064.35
2017;9;South Africa;Country;Import;Table;1107;3473.23
2017;9;South Africa;Country;Import;Wine;6725;31295.79
2017;9;South Africa;Country;Import;Sparkling;4683;22416.3
2017;9;South Africa;Country;Export;Table;3788;8525.61
2017;9;South Africa;Country;Export;Wine;6883;18172.79
2017;9;South Africa;Country;Export;Sparkling;754;3766.55
2017;10;South Africa;Country;Import;Table;3879;14523.16
2017;10;South Africa;Country;Import;Wine;4122;17804.41
2017;10;South Africa;Country;Import;Sparkling;2903;6836.37
2017;10;South Africa;Country;Export;Table;4066;16467.7
2017;10;South Africa;Country;Export;Wine;5013;22507.4
2017;10;South Africa;Country;Export;Sparkling;3417;8188.79
2017;11;South Africa;Country;Import;Table;2695;8504.32
2017;11;South Africa;Country;Import;Wine;6973;19392.57
2017;11;South Africa;Country;Import;Sparkling;6654;16742.13
2017;11;South Africa;Country;Export;Table;287;1045.71
2017;11;South Africa;Country;Export;Wine;3490;10391.4
2017;11;South Africa;Country;Export;Sparkling;4985;20899.22
2017;12;South Africa;Country;Import;Table;5609;16851.06
2017;12;South Africa;Country;Import;Wine;2121;8897.15
2017;12;South Africa;Country;Import;Sparkling;3179;12492.04
2017;12;South Africa;Country;Export;Table;4334;16289.64
2017;12;South Africa;Country;Export;Wine;402;1705.56
2017;12;South Africa;Country;Export;Sparkling;6415;13859.77
2018;1;South Africa;Country;Import;Table;909;3740.9
2018;1;South Africa;Country;Import;Wine;5875;20365.39
2018;1;South Africa;Country;Import;Sparkling;4670;22478.01
2018;1;South Africa;Country;Export;Table;4633;14176.56
2018;1;South Africa;Country;Export;Wine;2677;12380.95
2018;1;South Africa;Country;Export;Sparkling;3683;8981.88
2018;2;South Africa;Country;Import;Table;6120;28681.57
2018;2;South Africa;Country;Import;Wine;6795;22940.4
2018;2;South Africa;Country;Import;Sparkling;2342;8639.75
2018;2;South Africa;Country;Export;Table;1283;4794.6
2018;2;South Africa;Country;Export;Wine;4477;21148.27
2018;2;South Africa;Country;Export;Sparkling;779;1840.19
2018;3;South Africa;Country;Import;Table;5247;19958.51
2018;3;South Africa;Country;Import;Wine;5816;16104.92
2018;3;South Africa;Country;Import;Sparkling;3817;16757.57
2018;3;South Africa;Country;Export;Table;5262;17568.37
2018;3;South Africa;Country;Export;Wine;5545;25406.03
2018;3;South Africa;Country;Export;Sparkling;1831;4644.53
2018;4;South Africa;Country;Import;Table;1265;4537.22
2018;4;South Africa;Country;Import;Wine;6517;24668.76
2018;4;South Africa;Country;Import;Sparkling;6419;20532.95
2018;4;South Africa;Country;Export;Table;6297;20218.98
2018;4;South Africa;Country;Export;Wine;6621;24084.43
2018;4;South Africa;Country;Export;Sparkling;2539;11048.16
2018;5;South Africa;Country;Import;Table;3756;18643.5
2018;5;South Africa;Country;Import;Wine;5411;23825.28
2018;5;South Africa;Country;Import;Sparkling;5396;22139.41
2018;5;South Africa;Country;Export;Table;2187;8923.2
2018;5;South Africa;Country;Export;Wine;132;316.59
2018;5;South Africa;Country;Export;Sparkling;3430;6874.86
2018;6;South Africa;Country;Import;Table;1157;5582.63
2018;6;South Africa;Country;Import;Wine;4524;15728.1
2018;6;South Africa;Country;Import;Sparkling;6586;15661.63
2018;6;South Africa;Country;Export;Table;430;1999.22
2018;6;South Africa;Country;Export;Wine;3833;16006.62
2018;6;South Africa;Country;Export;Sparkling;2605;10996.21
2018;7;South Africa;Country;Import;Table;1229;3925.79
2018;7;South Africa;Country;Import;Wine;904;3819.51
2018;7;South Africa;Country;Import;Sparkling;2138;5094.03
2018;7;South Africa;Country;Export;Table;4664;23297.03
2018;7;South Africa;Country;Export;Wine;695;2323.54
2018;7;South Africa;Country;Export;Sparkling;4387;15753.62
2018;8;South Africa;Country;Import;Table;392;1233.08
2018;8;South Africa;Country;Import;Wine;87;364.83
2018;8;South Africa;Country;Import;Sparkling;6666;21893.97
2018;8;South Africa;Country;Export;Table;5057;19827.0
2018;8;South Africa;Country;Export;Wine;313;931.06
2018;8;South Africa;Country;Export;Sparkling;6577;19791.59
2018;9;South Africa;Country;Import;Table;1464;3333.56
2018;9;South Africa;Country;Import;Wine;1803;4648.78
2018;9;South Africa;Country;Import;Sparkling;3632;12868.25
2018;9;South Africa;Country;Export;Table;1815;5354.94
2018;9;South Africa;Country;Export;Wine;5911;25237.2
2018;9;South Africa;Country;Export;Sparkling;3179;11545.82
2018;10;South Africa;Country;Import;Table;3153;9711.33
2018;10;South Africa;Country;Import;Wine;4314;11788.12
2018;10;South Africa;Country;Import;Sparkling;2907;12183.42
2018;10;South Africa;Country;Export;Table;6495;14758.72
2018;10;South Africa;Country;Export;Wine;436;1686.33
2018;10;South Africa;Country;Export;Sparkling;3405;8411.03
2018;11;South Africa;Country;Import;Table;2250;9268.01
2018;11;South Africa;Country;Import;Wine;5860;23050.63
2018;11;South Africa;Country;Import;Sparkling;6788;18479.73
2018;11;South Africa;Country;Export;Table;3079;8903.83
2018;11;South Africa;Country;Export;Wine;4136;11713.6
2018;11;South Africa;Country;Export;Sparkling;2149;8317.36
2018;12;South Africa;Country;Import;Table;6718;32125.75
2018;12;South Africa;Country;Import;Wine;4135;20653.78
2018;12;South Africa;Country;Import;Sparkling;5839;29068.32
2018;12;South Africa;Country;Export;Table;1484;5387.96
2018;12;South Africa;Country;Export;Wine;1483;6350.38
2018;12;South Africa;Country;Export;Sparkling;1489;3214.49
2019;1;South Africa;Country;Import;Table;4937;10375.52
2019;1;South Africa;Country;Import;Wine;5983;28292.04
2019;1;South Africa;Country;Import;Sparkling;4498;10902.85
2019;1;South Africa;Country;Export;Table;4470;17519.21
2019;1;South Africa;Country;Export;Wine;5378;18306.98
2019;1;South Africa;Country;Export;Sparkling;6023;14765.81
2019;2;South Africa;Country;Import;Table;5746;16952.92
2019;2;South Africa;Country;Import;Wine;3707;10856.16
2019;2;South Africa;Country;Import;Sparkling;2985;9093.6
2019;2;South Africa;Country;Export;Table;139;690.98
2019;2;South Africa;Country;Export;Wine;5469;24220.1
2019;2;South Africa;Country;Export;Sparkling;3297;8179.96
2019;3;South Africa;Country;Import;Table;4872;21997.58
2019;3;South Africa;Country;Import;Wine;5347;13347.12
2019;3;South Africa;Country;Import;Sparkling;5982;16649.29
2019;3;South Africa;Country;Export;Table;3111;12068.48
2019;3;South Africa;Country;Export;Wine;3600;15977.65
2019;3;South Africa;Country;Export;Sparkling;4889;17591.51
2019;4;South Africa;Country;Import;Table;3348;11898.81
2019;4;South Africa;Country;Import;Wine;5280;18363.96
2019;4;South Africa;Country;Import;Sparkling;6099;16704.06
2019;4;South Africa;Country;Export;Table;2038;4944.4
2019;4;South Africa;Country;Export;Wine;2600;8783.55
2019;4;South Africa;Country;Export;Sparkling;1229;3895.87
2019;5;South Africa;Country;Import;Table;5086;19809.84
2019;5;South Africa;Country;Import;Wine;5818;18291.82
2019;5;South Africa;Country;Import;Sparkling;4821;17207.65
2019;5;South Africa;Country;Export;Table;3904;8277.45
2019;5;South Africa;Country;Export;Wine;2384;5174.02
2019;5;South Africa;Country;Export;Sparkling;4346;13611.99
2019;6;South Africa;Country;Import;Table;1452;4847.88
2019;6;South Africa;Country;Import;Wine;1338;5583.79
2019;6;South Africa;Country;Import;Sparkling;2454;11762.36
2019;6;South Africa;Country;Export;Table;1266;4313.94
2019;6;South Africa;Country;Export;Wine;4072;14627.55
2019;6;South Africa;Country;Export;Sparkling;3620;13316.2
2019;7;South Africa;Country;Import;Table;1138;4555.59
2019;7;South Africa;Country;Import;Wine;6288;22655.7
2019;7;South Africa;Country;Import;Sparkling;444;1467.33
2019;7;South Africa;Country;Export;Table;4003;17000.7
2019;7;South Africa;Country;Export;Wine;2473;10023.52
2019;7;South Africa;Country;Export;Sparkling;5901;29108.68
2019;8;South Africa;Country;Import;Table;5724;21058.79
2019;8;South Africa;Country;Import;Wine;6598;20770.69
2019;8;South Africa;Country;Import;Sparkling;1692;5865.83
2019;8;South Africa;Country;Export;Table;5278;17687.34
2019;8;South Africa;Country;Export;Wine;1592;4201.39
2019;8;South Africa;Country;Export;Sparkling;2084;8670.93
2019;9;South Africa;Country;Import;Table;1481;6964.18
2019;9;South Africa;Country;Import;Wine;506;1042.35
2019;9;South Africa;Country;Import;Sparkling;4101;8648.1
2019;9;South Africa;Country;Export;Table;6703;25594.1
2019;9;South Africa;Country;Export;Wine;4929;16030.91
2019;9;South Africa;Country;Export;Sparkling;2595;9973.44
2019;10;South Africa;Country;Import;Table;3240;11446.78
2019;10;South Africa;Country;Import;Wine;4569;13860.17
2019;10;South Africa;Country;Import;Sparkling;3486;8224.43
2019;10;South Africa;Country;Export;Table;5531;17891.44
2019;10;South Africa;Country;Export;Wine;6754;23185.32
2019;10;South Africa;Country;Export;Sparkling;287;911.2
2019;11;South Africa;Country;Import;Table;438;2084.75
2019;11;South Africa;Country;Import;Wine;4033;18376.62
2019;11;South Africa;Country;Import;Sparkling;236;506.1
2019;11;South Africa;Country;Export;Table;3478;10729.03
2019;11;South Africa;Country;Export;Wine;3284;12314.57
2019;11;South Africa;Country;Export;Sparkling;3438;13695.4
2019;12;South Africa;Country;Import;Table;5119;23558.75
2019;12;South Africa;Country;Import;Wine;4421;16539.87
2019;12;South Africa;Country;Import;Sparkling;6984;34273.99
2019;12;South Africa;Country;Export;Table;4019;13446.95
2019;12;South Africa;Country;Export;Wine;4622;14661.92
2019;12;South Africa;Country;Export;Sparkling;1625;5855.47
2020;1;South Africa;Country;Import;Table;1106;2817.43
2020;1;South Africa;Country;Import;Wine;6293;21576.57
2020;1;South Africa;Country;Import;Sparkling;5234;10720.72
2020;1;South Africa;Country;Export;Table;3056;6788.73
2020;1;South Africa;Country;Export;Wine;2573;10208.99
2020;1;South Africa;Country;Export;Sparkling;2965;13983.25
2020;2;South Africa;Country;Import;Table;2188;8815.12
2020;2;South Africa;Country;Import;Wine;6239;22584.42
2020;2;South Africa;Country;Import;Sparkling;2446;6372.81
2020;2;South Africa;Country;Export;Table;2865;12875.02
2020;2;South Africa;Country;Export;Wine;6054;18917.88
2020;2;South Africa;Country;Export;Sparkling;306;811.23
2020;3;South Africa;Country;Import;Table;6545;20244.58
2020;3;South Africa;Country;Import;Wine;743;1839.23
2020;3;South Africa;Country;Import;Sparkling;4087;12938.08
2020;3;South Africa;Country;Export;Table;605;2328.1
2020;3;South Africa;Country;Export;Wine;6692;19528.54
2020;3;South Africa;Country;Export;Sparkling;5278;14901.91
2020;4;South Africa;Country;Import;Table;997;3072.62
2020;4;South Africa;Country;Import;Wine;5918;29586.4
2020;4;South Africa;Country;Import;Sparkling;271;883.54
2020;4;South Africa;Country;Export;Table;1827;4692.31
2020;4;South Africa;Country;Export;Wine;4004;10223.4
2020;4;South Africa;Country;Export;Sparkling;5778;25210.12
2020;5;South Africa;Country;Import;Table;824;2689.72
2020;5;South Africa;Country;Import;Wine;1346;5889.88
2020;5;South Africa;Country;Import;Sparkling;766;3115.3
2020;5;South Africa;Country;Export;Table;619;1465.6
2020;5;South Africa;Country;Export;Wine;692;2208.52
2020;5;South Africa;Country;Export;Sparkling;6673;28283.84
2020;6;South Africa;Country;Import;Table;3378;13388.54
2020;6;South Africa;Country;Import;Wine;3700;11779.14
2020;6;South Africa;Country;Import;Sparkling;4359;10061.93
2020;6;South Africa;Country;Export;Table;617;3001.73
2020;6;South Africa;Country;Export;Wine;2921;12946.98
2020;6;South Africa;Country;Export;Sparkling;4992;22495.48
2020;7;South Africa;Country;Import;Table;1121;2915.51
2020;7;South Africa;Country;Import;Wine;5121;14827.94
2020;7;South Africa;Country;Import;Sparkling;2605;12245.32
2020;7;South Africa;Country;Export;Table;6107;19398.97
2020;7;South Africa;Country;Export;Wine;6393;14778.64
2020;7;South Africa;Country;Export;Sparkling;206;428.17
2020;8;South Africa;Country;Import;Table;3133;10460.28
2020;8;South Africa;Country;Import;Wine;4088;8627.99
2020;8;South Africa;Country;Import;Sparkling;5714;22497.44
2020;8;South Africa;Country;Export;Table;132;601.79
2020;8;South Africa;Country;Export;Wine;3115;15447.25
2020;8;South Africa;Country;Export;Sparkling;6022;20206.1
2020;9;South Africa;Country;Import;Table;2140;8390.76
2020;9;South Africa;Country;Import;Wine;4062;19642.05
2020;9;South Africa;Country;Import;Sparkling;6358;24621.69
2020;9;South Africa;Country;Export;Table;5297;25365.44
2020;9;South Africa;Country;Export;Wine;3574;12620.2
2020;9;South Africa;Country;Export;Sparkling;3984;10404.69
2020;10;South Africa;Country;Import;Table;83;284.08
2020;10;South Africa;Country;Import;Wine;6509;30957.81
2020;10;South Africa;Country;Import;Sparkling;1329;2994.6
2020;10;South Africa;Country;Export;Table;4761;17653.94
2020;10;South Africa;Country;Export;Wine;931;2184.74
2020;10;South Africa;Country;Export;Sparkling;2931;13904.12
2020;11;South Africa;Country;Import;Table;1989;8950.49
2020;11;South Africa;Country;Import;Wine;1295;4581.89
2020;11;South Africa;Country;Import;Sparkling;5449;25107.51
2020;11;South Africa;Country;Export;Table;165;381.24
2020;11;South Africa;Country;Export;Wine;1328;5378.19
2020;11;South Africa;Country;Export;Sparkling;2998;10304.32
2020;12;South Africa;Country;Import;Table;6527;25866.79
2020;12;South Africa;Country;Import;Wine;5111;16456.29
2020;12;South Africa;Country;Import;Sparkling;5151;21855.44
2020;12;South Africa;Country;Export;Table;1577;3262.13
2020;12;South Africa;Country;Export;Wine;3249;16205.32
2020;12;South Africa;Country;Export;Sparkling;1653;7966.31
2021;1;South Africa;Country;Import;Table;5349;19340.3
2021;1;South Africa;Country;Import;Wine;3003;8512.23
2021;1;South Africa;Country;Import;Sparkling;981;4296.06
2021;1;South Africa;Country;Export;Table;4663;18746.12
2021;1;South Africa;Country;Export;Wine;4339;13844.76
2021;1;South Africa;Country;Export;Sparkling;5463;19083.91
2021;2;South Africa;Country;Import;Table;494;1811.5
2021;2;South Africa;Country;Import;Wine;3184;6458.66
2021;2;South Africa;Country;Import;Sparkling;3704;18141.9
2021;2;South Africa;Country;Export;Table;5502;15145.54
2021;2;South Africa;Country;Export;Wine;2161;4678.82
2021;2;South Africa;Country;Export;Sparkling;981;2723.53
2021;3;South Africa;Country;Import;Table;6355;29116.22
2021;3;South Africa;Country;Import;Wine;5950;27689.15
2021;3;South Africa;Country;Import;Sparkling;4445;18838.57
2021;3;South Africa;Country;Export;Table;5285;14859.85
2021;3;South Africa;Country;Export;Wine;4120;15878.79
2021;3;South Africa;Country;Export;Sparkling;5731;15391.78
2021;4;South Africa;Country;Import;Table;4237;19550.97
2021;4;South Africa;Country;Import;Wine;1460;5637.31
2021;4;South Africa;Country;Import;Sparkling;3662;9033.92
2021;4;South Africa;Country;Export;Table;4517;12154.18
2021;4;South Africa;Country;Export;Wine;1115;3814.31
2021;4;South Africa;Country;Export;Sparkling;4045;9908.85
2021;5;South Africa;Country;Import;Table;660;1646.24
2021;5;South Africa;Country;Import;Wine;1888;4411.63
2021;5;South Africa;Country;Import;Sparkling;2145;5017.1
2021;5;South Africa;Country;Export;Table;3623;17493.5
